,Size & Momentum(2X3) Big - Down,Size & Momentum(2X3) Big - Medium,Size & Momentum(2X3x) BIg - Up,Size & Momentum(2X3) Small - Down,Size & Momentum(2X3) Small - Medium,Size & Momentum(2X3) Small - Up,UMD
2013-12-04 00:00:00,-0.74,-1.25,-1.1,-0.54,-0.23,-0.43,-0.125
2013-12-05 00:00:00,0.06,-0.19,-0.13,0.63,0.04,0.35,-0.235
2013-12-06 00:00:00,-0.22,-0.6,1.07,0.02,-0.01,-0.2,0.535
2013-12-09 00:00:00,0.68,1.17,0.62,-0.42,-0.47,-1.09,-0.3650000000000001
2013-12-10 00:00:00,-0.27,-0.47,-0.07,-0.84,-0.9,-1.18,-0.07000000000000006
2013-12-11 00:00:00,-0.57,-0.99,-0.29,-0.55,-0.58,-0.91,-0.039999999999999925
2013-12-12 00:00:00,-0.49,-0.53,-0.3,0.03,0.09,0.52,0.33999999999999997
2013-12-13 00:00:00,-0.23,-0.34,-0.18,0.02,0.05,0.23,0.13
2013-12-16 00:00:00,-0.51,-0.01,0,-0.55,-0.82,-1.25,-0.09499999999999997
2013-12-17 00:00:00,0.13,0.18,0.46,-0.38,-0.3,-0.69,0.010000000000000037
2013-12-18 00:00:00,0.56,0.52,0.06,-0.78,-0.17,-0.13,0.07499999999999998
2013-12-19 00:00:00,-0.08,-0.05,0.39,-0.28,0.02,0,0.375
2013-12-20 00:00:00,0.27,0.53,0.33,0.26,0.35,0.75,0.275
2013-12-23 00:00:00,0.66,0.64,0.82,0.18,0.31,0.32,0.1499999999999999
2013-12-24 00:00:00,0.72,-0.02,0.42,0.22,0.37,-0.01,-0.265
2013-12-25 00:00:00,0.72,-0.02,0.42,0.22,0.37,-0.01,-0.265
2013-12-26 00:00:00,0.26,-0.11,-0.84,-0.13,0.17,-0.23,-0.6000000000000001
2013-12-27 00:00:00,0.14,0.22,0.48,0.82,0.19,1.01,0.265
2013-12-30 00:00:00,0.55,0.41,0.49,0.68,0.65,0.65,-0.04499999999999993
2013-12-31 00:00:00,0.55,0.41,0.49,0.68,0.65,0.65,-0.04499999999999993
2014-01-01 00:00:00,0.55,0.41,0.49,0.68,0.65,0.65,-0.04499999999999993
2014-01-02 00:00:00,-1.47,-2.8,-1.04,-0.21,-0.52,-1.07,-0.2150000000000002
2014-01-03 00:00:00,-0.78,-1.16,-0.74,0.45,0.08,0.4,-0.004999999999999977
2014-01-06 00:00:00,-0.38,0.57,0.64,0.75,0.62,0.32,0.295
2014-01-07 00:00:00,0.06,0.35,0.73,1.37,0.61,0.56,-0.07000000000000006
2014-01-08 00:00:00,-0.02,-0.15,0.87,0.51,0.35,0.25,0.31500000000000006
2014-01-09 00:00:00,-0.57,-0.69,-0.62,0.7,0.39,0.48,-0.135
2014-01-10 00:00:00,0.27,-0.74,-0.18,-0.2,-0.15,0.08,-0.08499999999999999
2014-01-13 00:00:00,0.25,0.93,-0.42,0.58,0.55,0.93,-0.15999999999999998
2014-01-14 00:00:00,-0.48,-0.02,-0.22,-0.12,0.06,0.19,0.285
2014-01-15 00:00:00,0.97,0.15,0.39,0.51,0.67,0.68,-0.20499999999999996
2014-01-16 00:00:00,0.47,0.09,0.23,0.51,0.39,0.51,-0.12
2014-01-17 00:00:00,-0.21,-0.83,-0.54,-0.05,0.09,0.29,0.004999999999999977
2014-01-20 00:00:00,0.12,0.68,0.4,0.08,0.25,0.28,0.24000000000000002
2014-01-21 00:00:00,0.59,0.66,-0.1,0.25,0.05,-0.02,-0.48
2014-01-22 00:00:00,0.26,0.38,0.25,0.09,0.04,0.68,0.29000000000000004
2014-01-23 00:00:00,-0.65,-1.36,-0.9,-0.23,-0.08,-0.59,-0.305
2014-01-24 00:00:00,-0.78,-0.11,-0.68,-0.48,-0.23,-0.64,-0.030000000000000027
2014-01-27 00:00:00,-2.01,-1.27,-2.17,-2.2,-1.49,-2.03,0.0050000000000003375
2014-01-28 00:00:00,-0.56,0.36,1.98,-0.18,-0.04,0.39,1.5550000000000002
2014-01-29 00:00:00,1.27,1.24,1.27,1.24,1.16,1.4,0.08000000000000007
2014-01-30 00:00:00,1.27,1.24,1.27,1.24,1.16,1.4,0.08000000000000007
2014-01-31 00:00:00,1.27,1.24,1.27,1.24,1.16,1.4,0.08000000000000007
2014-02-03 00:00:00,-0.85,-1.49,-0.42,-0.58,-0.45,-0.17,0.42
2014-02-04 00:00:00,-1.68,-1.72,-1.83,-1.25,-1.14,-1.08,0.009999999999999787
2014-02-05 00:00:00,-0.48,0.63,0.39,-0.09,0.09,-0.01,0.475
2014-02-06 00:00:00,1.2,0.13,2.26,0.69,0.65,0.8,0.5849999999999999
2014-02-07 00:00:00,0.64,0.73,1.16,0.45,0.83,1.05,0.5599999999999999
2014-02-10 00:00:00,0.34,0.01,-0.36,0.58,0.68,0.7,-0.29
2014-02-11 00:00:00,1.19,-0.06,0.03,0.46,0.54,0.37,-0.625
2014-02-12 00:00:00,0.12,0.09,0.65,0.39,0.5,0.58,0.36
2014-02-13 00:00:00,-0.47,-0.55,-0.04,0.22,0.15,-0.06,0.07499999999999998
2014-02-14 00:00:00,0.5,1.14,-0.2,0.21,0.34,0.58,-0.165
2014-02-17 00:00:00,-0.22,0.77,0.04,-0.32,0.4,0.32,0.45
2014-02-18 00:00:00,0.32,-0.2,0.22,0.3,0.11,0.53,0.065
2014-02-19 00:00:00,-0.25,-0.32,0.58,0.71,0.33,0.45,0.28500000000000003
2014-02-20 00:00:00,-0.32,-0.71,-1.41,-0.64,-0.41,-0.33,-0.39
2014-02-21 00:00:00,1.94,1.21,0.73,0.23,0.43,0.59,-0.42500000000000004
2014-02-24 00:00:00,-0.43,-0.43,-0.74,0.17,0.13,-0.08,-0.27999999999999997
2014-02-25 00:00:00,0.52,0.84,1.44,0.19,0.24,0.33,0.53
2014-02-26 00:00:00,0.16,0.32,0.56,0.17,0.14,0.01,0.12000000000000002
2014-02-27 00:00:00,-0.05,0.55,0.75,-0.28,0.06,-0.21,0.43500000000000005
2014-02-28 00:00:00,0.33,-0.25,0.44,-0.29,-0.1,0.3,0.35
2014-03-03 00:00:00,-1.1,-0.56,-0.21,-0.31,-0.07,-0.22,0.4900000000000001
2014-03-04 00:00:00,-0.83,-0.49,0.17,0.54,0.23,0.46,0.45999999999999996
2014-03-05 00:00:00,1.05,0.54,1.39,1.05,1.15,1.19,0.24
2014-03-06 00:00:00,0.14,0.3,0.21,1.38,0.51,0.84,-0.235
2014-03-07 00:00:00,0.41,-0.26,-0.3,0.67,0.45,0.52,-0.43000000000000005
2014-03-10 00:00:00,-1.25,-1.08,-0.2,-0.56,-0.3,0.03,0.8200000000000001
2014-03-11 00:00:00,0.19,0.7,0.79,0.54,0.85,1.28,0.6700000000000002
2014-03-12 00:00:00,-1.84,-1.39,-1.94,-0.88,-0.93,-1.07,-0.1449999999999998
2014-03-13 00:00:00,0.15,-0.31,1.6,0.78,0.81,1.52,1.095
2014-03-14 00:00:00,-1,-0.55,-0.82,-0.42,-0.23,-0.33,0.135
2014-03-17 00:00:00,-0.13,0.98,-0.68,-1.4,-1.08,-1.05,-0.10000000000000009
2014-03-18 00:00:00,0.98,0.41,0.73,1.32,0.69,1.13,-0.21999999999999997
2014-03-19 00:00:00,-0.43,-0.26,1.02,0.04,0.2,0.54,0.9750000000000001
2014-03-20 00:00:00,-0.95,-1,-0.59,-0.66,-0.18,0.41,0.715
2014-03-21 00:00:00,0.79,0.66,1.4,0.47,0.89,0.89,0.515
2014-03-24 00:00:00,0.49,0.64,0.11,0.65,0.28,0.03,-0.5
2014-03-25 00:00:00,-0.27,0.13,-1.6,-0.44,-0.4,-0.85,-0.8700000000000001
2014-03-26 00:00:00,1.56,1.22,0.46,0.65,0.33,0.59,-0.58
2014-03-27 00:00:00,1.43,0.43,-0.9,-0.22,0.04,0.08,-1.0150000000000001
2014-03-28 00:00:00,0.23,0.12,0.05,0.79,0.62,0.97,0
2014-03-31 00:00:00,0.54,0.1,-0.27,-0.72,-0.42,-0.42,-0.255
2014-04-01 00:00:00,-0.01,0.43,1.19,0.86,0.65,1.08,0.71
2014-04-02 00:00:00,0.57,0.05,0.76,1.13,0.81,1.05,0.05500000000000016
2014-04-03 00:00:00,0.84,-0.88,-0.53,0.38,-0.08,0.13,-0.81
2014-04-04 00:00:00,-0.1,0.25,-0.19,1.39,0.76,0.47,-0.5049999999999999
2014-04-07 00:00:00,0.85,-0.02,-1.72,-0.43,-0.48,-0.76,-1.45
2014-04-08 00:00:00,0.13,0.28,-0.19,-0.11,0.12,0.04,-0.08499999999999999
2014-04-09 00:00:00,-0.01,0.39,0.52,-0.1,0.17,0.02,0.325
2014-04-10 00:00:00,0.68,0.05,1.31,0.44,0.39,0.41,0.29999999999999993
2014-04-11 00:00:00,-0.62,-0.37,-0.8,0.07,0.27,0.55,0.15000000000000002
2014-04-14 00:00:00,0.28,-0.07,-0.24,1.19,0.8,0.56,-0.575
2014-04-15 00:00:00,-0.07,-0.46,-0.12,0.38,0.44,0.47,0.01999999999999999
2014-04-16 00:00:00,0.13,-0.16,0.31,0.52,0.55,0.97,0.315
2014-04-17 00:00:00,-0.18,0.01,0.25,0.11,0.25,0.33,0.325
2014-04-18 00:00:00,0.4,0.77,0.98,0.53,0.38,0.49,0.26999999999999996
2014-04-21 00:00:00,-0.33,-0.27,-0.05,-0.46,-0.13,-0.19,0.275
2014-04-22 00:00:00,-0.09,0.2,1.13,0.05,0.18,0.52,0.845
2014-04-23 00:00:00,0.24,-0.68,-0.04,-1.2,-0.77,-0.67,0.12499999999999994
2014-04-24 00:00:00,0.23,-0.39,-0.21,-1.21,-0.64,-0.65,0.06
2014-04-25 00:00:00,-1.17,-1.38,-1.45,-0.99,-0.85,-0.63,0.040000000000000036
2014-04-28 00:00:00,-0.21,-0.03,-0.11,0.05,0.09,0.19,0.12
2014-04-29 00:00:00,-0.6,0.04,0.05,-0.45,-0.24,0.05,0.5750000000000001
2014-04-30 00:00:00,-0.53,-0.11,0.73,0.05,0.21,0.33,0.77
2014-05-01 00:00:00,-0.53,-0.11,0.73,0.05,0.21,0.33,0.77
2014-05-02 00:00:00,0.07,0.01,-0.59,-0.26,0.1,0.15,-0.12499999999999997
2014-05-05 00:00:00,0.07,0.01,-0.59,-0.26,0.1,0.15,-0.12499999999999997
2014-05-06 00:00:00,0.07,0.01,-0.59,-0.26,0.1,0.15,-0.12499999999999997
2014-05-07 00:00:00,-0.9,-1.05,-1.23,-1.55,-0.79,-1.11,0.05500000000000016
2014-05-08 00:00:00,0.04,0.74,0.67,-1.03,-0.27,0.35,1.005
2014-05-09 00:00:00,-0.44,0.5,0.91,0.75,0.69,0.98,0.79
2014-05-12 00:00:00,1.51,-0.26,0.13,0.08,0.07,0.33,-0.5650000000000001
2014-05-13 00:00:00,0.96,0.67,1.33,1.1,0.58,0.97,0.11999999999999988
2014-05-14 00:00:00,1.03,1.54,1.66,0.31,0.52,0.68,0.4999999999999999
2014-05-15 00:00:00,-0.08,-0.16,0.25,0.53,0.28,0.29,0.04500000000000001
2014-05-16 00:00:00,0.52,0.38,-0.76,-0.73,-0.66,-0.05,-0.30000000000000004
2014-05-19 00:00:00,0.62,-0.21,-0.5,-2.25,-1.22,-1.54,-0.20500000000000007
2014-05-20 00:00:00,-0.04,-0.38,-0.17,-1.03,-0.74,-0.42,0.24000000000000005
2014-05-21 00:00:00,-0.35,-0.17,0.22,0.77,0.44,0.71,0.25499999999999995
2014-05-22 00:00:00,-0.45,1.09,0.5,-0.01,0.25,0.33,0.645
2014-05-23 00:00:00,0.15,-0.12,0.31,0.45,0.45,0.66,0.185
2014-05-26 00:00:00,-0.25,-0.35,-0.34,-0.27,-0.29,-0.34,-0.08000000000000002
2014-05-27 00:00:00,-0.69,-0.52,-0.61,-1.02,-0.36,0.17,0.635
2014-05-28 00:00:00,1.23,0.51,1.24,-0.11,0.35,0.53,0.32500000000000007
2014-05-29 00:00:00,0.58,-0.74,-0.54,-0.14,-0.14,0.2,-0.39
2014-05-30 00:00:00,-1.03,-0.56,-0.98,-1.4,-0.41,-0.79,0.32999999999999985
2014-06-02 00:00:00,0.33,0.41,-0.07,-2.2,-1.98,-2.3,-0.24999999999999978
2014-06-03 00:00:00,0.37,0.04,0.65,-0.5,-0.23,-0.36,0.21000000000000002
2014-06-04 00:00:00,0.37,0.04,0.65,-0.5,-0.23,-0.36,0.21000000000000002
2014-06-05 00:00:00,-1.2,-0.57,-0.1,-1.24,-1.03,-1.33,0.5049999999999999
2014-06-06 00:00:00,-1.2,-0.57,-0.1,-1.24,-1.03,-1.33,0.5049999999999999
2014-06-09 00:00:00,-1.01,0.47,-0.41,0.12,-0.01,-0.06,0.21000000000000002
2014-06-10 00:00:00,1.65,0.68,1.17,1.61,0.9,1.5,-0.29499999999999993
2014-06-11 00:00:00,-0.28,0.44,0.04,0.68,0.58,0.54,0.09000000000000002
2014-06-12 00:00:00,-0.34,-0.17,0.31,0.52,0.56,1.11,0.6200000000000001
2014-06-13 00:00:00,-1.88,-0.53,-0.41,-0.09,-0.21,0.01,0.785
2014-06-16 00:00:00,0.26,0.02,0.08,-0.18,0.06,0.3,0.15
2014-06-17 00:00:00,0.04,0.63,0.47,0.59,0.34,0.89,0.36499999999999994
2014-06-18 00:00:00,-0.88,-0.6,0.07,-0.29,-0.08,-0.5,0.37
2014-06-19 00:00:00,-0.95,0.6,1.08,-0.07,-0.02,-0.48,0.81
2014-06-20 00:00:00,-1.53,-1.34,-0.04,-0.52,-0.38,-0.31,0.8499999999999999
2014-06-23 00:00:00,0.84,0.18,-0.29,-2.18,-1.02,-1.64,-0.2949999999999998
2014-06-24 00:00:00,1.37,0.66,0.91,-0.28,-0.28,-0.15,-0.16500000000000004
2014-06-25 00:00:00,-1.02,-0.13,-0.97,-0.32,-0.45,-0.56,-0.09499999999999997
2014-06-26 00:00:00,0.57,1.1,-0.1,0.63,0.35,0.81,-0.24499999999999994
2014-06-27 00:00:00,-0.37,-0.11,-0.73,0.14,0.46,0.51,0.0050000000000000044
2014-06-30 00:00:00,0.82,0.49,1,0.95,0.9,0.98,0.10499999999999998
2014-07-01 00:00:00,-0.39,-0.22,0.63,1.06,1.13,1.55,0.7550000000000001
2014-07-02 00:00:00,0.5,0.82,1.06,0.54,0.56,1.03,0.5249999999999999
2014-07-03 00:00:00,-0.37,-0.35,0.27,0.61,0.62,0.94,0.485
2014-07-04 00:00:00,-0.18,-0.04,0.08,0.15,0.58,0.39,0.25
2014-07-07 00:00:00,0.11,-0.65,0.75,-0.4,0.04,0.14,0.5900000000000001
2014-07-08 00:00:00,-0.18,-0.09,0.74,0.48,0.34,0.69,0.565
2014-07-09 00:00:00,-0.44,-0.1,-0.72,0.11,0.35,0.52,0.06500000000000003
2014-07-10 00:00:00,-0.04,0.12,0.38,0.21,0.49,0.83,0.52
2014-07-11 00:00:00,-0.23,-1.07,-0.24,-0.79,0.05,0.07,0.42500000000000004
2014-07-14 00:00:00,0.09,0.19,0.84,0.05,0.7,1.01,0.855
2014-07-15 00:00:00,0.64,1.33,-0.08,-0.04,0.1,-0.7,-0.69
2014-07-16 00:00:00,0.06,0.19,-0.58,-0.44,-0.49,-0.5,-0.35000000000000003
2014-07-17 00:00:00,0.09,0.63,-0.05,0.47,0.88,0.73,0.06
2014-07-18 00:00:00,-0.11,-0.1,0.07,0.4,0.52,0.44,0.10999999999999999
2014-07-21 00:00:00,0.21,-0.04,-0.29,0.56,0.5,0.29,-0.385
2014-07-22 00:00:00,0.68,0.31,0.98,0.76,0.53,0.54,0.040000000000000036
2014-07-23 00:00:00,0.54,0.07,-1.03,0.42,-0.02,-0.63,-1.31
2014-07-24 00:00:00,0.22,0.38,-1.63,-0.7,-0.52,-1.44,-1.295
2014-07-25 00:00:00,0.72,0.22,0.54,0.4,0.22,0.33,-0.125
2014-07-28 00:00:00,0.96,0.69,0.13,-0.9,-1.28,-1.88,-0.905
2014-07-29 00:00:00,0.62,1.29,-1.84,-1.68,-1.39,-1.86,-1.32
2014-07-30 00:00:00,0.53,0.91,1.78,-0.89,-0.36,0.01,1.075
2014-07-31 00:00:00,0.48,-0.69,-0.28,-1.04,-0.57,-0.64,-0.18
2014-08-01 00:00:00,0.5,-0.85,1.38,0.91,0.6,0.95,0.45999999999999996
2014-08-04 00:00:00,0.1,0.31,1.07,1.64,1.33,1.32,0.32500000000000007
2014-08-05 00:00:00,-1.17,-0.5,-0.63,-0.33,-0.18,-0.31,0.28
2014-08-06 00:00:00,-0.69,-0.38,0.62,-0.63,0.05,0.04,0.99
2014-08-07 00:00:00,-0.52,-0.19,-0.53,-0.45,-0.34,-0.11,0.16499999999999998
2014-08-08 00:00:00,-0.47,-1.86,0.34,-0.44,-0.65,-0.78,0.23499999999999996
2014-08-11 00:00:00,0.47,0.68,-0.2,0.49,0.18,-0.29,-0.725
2014-08-12 00:00:00,0.43,-0.08,0.23,-0.48,-0.21,0.21,0.245
2014-08-13 00:00:00,1.33,0.48,2.52,0.19,0.18,0.41,0.7050000000000001
2014-08-14 00:00:00,0.34,0.1,-0.15,1.25,0.64,1.09,-0.325
2014-08-15 00:00:00,0.34,0.1,-0.15,1.25,0.64,1.09,-0.325
2014-08-18 00:00:00,-0.73,-0.68,0.35,0.43,0.31,0.41,0.53
2014-08-19 00:00:00,0.25,0.92,1.4,-0.23,-0.04,0.11,0.745
2014-08-20 00:00:00,-0.47,0.09,0.58,0.54,-0.31,0.27,0.38999999999999996
2014-08-21 00:00:00,-1.21,-1.45,-1.05,0.42,-0.12,0,-0.13
2014-08-22 00:00:00,0.36,0.57,1.06,0.36,0.65,0.52,0.43000000000000005
2014-08-25 00:00:00,0.27,-0.2,1.13,-0.7,-0.35,-0.5,0.5299999999999999
2014-08-26 00:00:00,0.65,0.36,0,0.52,0.68,1.1,-0.03499999999999992
2014-08-27 00:00:00,0.31,0.76,-1.01,0.38,0.52,0.16,-0.77
2014-08-28 00:00:00,0.23,0.21,-0.46,0.5,0.53,0.5,-0.345
2014-08-29 00:00:00,0.03,-0.43,-0.42,-0.37,-0.18,-0.06,-0.07
2014-09-01 00:00:00,0.19,0.03,-0.42,-1.32,-0.5,-0.42,0.14500000000000007
2014-09-02 00:00:00,-0.41,-1.28,0.39,0.27,0.3,0.22,0.375
2014-09-03 00:00:00,-0.64,0.23,-0.06,0.22,0.46,0.35,0.355
2014-09-04 00:00:00,0.09,0.48,-0.25,0.19,-0.35,-1.19,-0.86
2014-09-05 00:00:00,-0.05,-0.37,-0.39,0.52,0.7,0.96,0.04999999999999996
2014-09-08 00:00:00,-0.05,-0.37,-0.39,0.52,0.7,0.96,0.04999999999999996
2014-09-09 00:00:00,-0.05,-0.37,-0.39,0.52,0.7,0.96,0.04999999999999996
2014-09-10 00:00:00,-0.05,-0.37,-0.39,0.52,0.7,0.96,0.04999999999999996
2014-09-11 00:00:00,-0.57,-0.8,-0.83,0.73,0.79,0.72,-0.135
2014-09-12 00:00:00,0.41,0.68,-0.61,0.11,-0.2,-0.94,-1.035
2014-09-15 00:00:00,-0.03,-0.3,-0.7,-0.83,-0.27,-0.69,-0.26499999999999996
2014-09-16 00:00:00,0.35,0.2,0.92,1.35,0.69,0.76,-0.010000000000000009
2014-09-17 00:00:00,0.67,0.85,1.44,0.48,0.27,0.9,0.595
2014-09-18 00:00:00,-1.14,-1.21,1.13,0.97,0.13,0.43,0.8649999999999999
2014-09-19 00:00:00,0.63,-0.06,0.98,0.59,0.81,0.93,0.3450000000000001
2014-09-22 00:00:00,-0.83,-0.82,-0.48,-0.32,-0.1,-0.17,0.24999999999999994
2014-09-23 00:00:00,-0.05,-1.12,0.8,-0.69,-0.68,-0.48,0.53
2014-09-24 00:00:00,-0.3,0.11,1.52,1.09,0.83,1.05,0.8900000000000001
2014-09-25 00:00:00,-0.78,-0.03,0.31,-0.31,-0.23,-0.36,0.52
2014-09-26 00:00:00,-0.37,-0.1,0.08,0.19,-0.17,0.21,0.235
2014-09-29 00:00:00,-1.31,-0.28,0.47,-1.51,-1.35,-1.12,1.085
2014-09-30 00:00:00,-0.09,-0.32,-0.2,-0.19,0.1,0.67,0.375
2014-10-01 00:00:00,-1.94,-1.49,-0.01,-2,-1.37,-1.22,1.355
2014-10-02 00:00:00,-1.52,-0.53,0.44,0.57,0.3,0.45,0.92
2014-10-03 00:00:00,-1.52,-0.53,0.44,0.57,0.3,0.45,0.92
2014-10-06 00:00:00,0.63,-0.99,-1.7,-0.51,-0.27,-0.54,-1.1800000000000002
2014-10-07 00:00:00,-0.07,0.42,0.2,-0.38,-0.39,-0.11,0.27
2014-10-08 00:00:00,-1.16,0.2,0.26,-0.02,0.24,0.95,1.1949999999999998
2014-10-09 00:00:00,-1.16,0.2,0.26,-0.02,0.24,0.95,1.1949999999999998
2014-10-10 00:00:00,-1.49,-0.84,-1.87,-1.57,-1.34,-0.93,0.1299999999999999
2014-10-13 00:00:00,-0.62,-0.67,-1.72,-3.31,-3.23,-3.43,-0.6100000000000001
2014-10-14 00:00:00,0.61,-0.23,0.33,1.34,1.33,1.06,-0.28
2014-10-15 00:00:00,-0.55,-0.11,0.29,0.56,0.98,0.95,0.615
2014-10-16 00:00:00,-1.18,-0.44,1.46,0,-0.26,-0.08,1.2799999999999998
2014-10-17 00:00:00,-1.2,-0.66,-0.75,0.58,0.34,0.16,0.015000000000000013
2014-10-20 00:00:00,1.85,1.04,2.05,1.43,1.09,1.59,0.17999999999999972
2014-10-21 00:00:00,-2,-0.34,1.13,-0.72,0.16,-0.04,1.9049999999999998
2014-10-22 00:00:00,0.67,1.12,2.11,0.32,1.04,1.51,1.315
2014-10-23 00:00:00,-0.22,-0.12,-0.59,-0.1,0.02,-0.08,-0.17499999999999996
2014-10-24 00:00:00,0.25,-0.78,-0.62,-0.34,-0.46,-0.31,-0.41999999999999993
2014-10-27 00:00:00,0.36,0.74,-0.61,0.13,0.1,-0.21,-0.655
2014-10-28 00:00:00,-0.64,-0.12,0.06,0.24,-0.2,0.31,0.385
2014-10-29 00:00:00,2.96,1.47,0.12,0.78,-0.07,-0.39,-2.005
2014-10-30 00:00:00,1.07,-0.93,-1.04,0.16,-0.1,-0.63,-1.45
2014-10-31 00:00:00,1.83,-0.49,-1.1,-0.27,-0.1,0.02,-1.32
2014-11-03 00:00:00,-1.78,0.14,0.79,-1.17,-0.44,-0.99,1.375
2014-11-04 00:00:00,-1.61,-0.39,-0.35,-2,-2.06,-2.51,0.3750000000000002
2014-11-05 00:00:00,-0.67,0.34,0.02,-0.55,-0.59,-1.2,0.02000000000000013
2014-11-06 00:00:00,1.59,-0.32,-2.75,-0.08,-0.58,-1.08,-2.67
2014-11-07 00:00:00,0.51,-0.08,0.1,1.75,1.63,2.1,-0.029999999999999805
2014-11-10 00:00:00,2.27,0.5,-1.91,0.64,0.35,-0.17,-2.495
2014-11-11 00:00:00,-0.42,0.19,2.53,0.84,0.69,1.19,1.65
2014-11-12 00:00:00,0.61,0.32,-1.3,1.36,0.57,0.52,-1.375
2014-11-13 00:00:00,-0.65,0.08,-0.37,0.78,0.34,0.24,-0.13
2014-11-14 00:00:00,-0.44,-0.84,-1.86,-0.48,-0.83,-0.86,-0.9000000000000001
2014-11-17 00:00:00,0.8,-0.65,-2.58,-0.7,-1.23,-1.94,-2.3099999999999996
2014-11-18 00:00:00,0.6,1.1,2.38,0.5,0.3,0.98,1.13
2014-11-19 00:00:00,-0.56,0.34,1.13,-0.16,0,0.15,1
2014-11-20 00:00:00,-0.55,-0.29,-0.98,-0.08,-0.08,-0.7,-0.5249999999999999
2014-11-21 00:00:00,0.85,0,-0.06,0.91,0.55,0.46,-0.6799999999999999
2014-11-24 00:00:00,1.67,0.42,-1.86,0.29,-0.02,-0.72,-2.27
2014-11-25 00:00:00,-0.84,0.59,1.22,-0.2,0.28,0.57,1.415
2014-11-26 00:00:00,-0.1,0.2,0.66,0.16,0.4,0.34,0.47
2014-11-27 00:00:00,1.54,-1.02,-0.41,-0.27,-0.15,0.11,-0.785
2014-11-28 00:00:00,-0.1,-0.01,1.26,-0.44,-0.08,-0.2,0.8
2014-12-01 00:00:00,-0.93,-0.81,-0.15,-1.53,-1.18,-1.09,0.61
2014-12-02 00:00:00,0.18,-0.17,-0.12,0.02,0.11,-0.1,-0.21
2014-12-03 00:00:00,0.17,-0.1,0.84,0.64,0.62,1.08,0.5549999999999999
2014-12-04 00:00:00,1.23,0.71,0.3,0.48,0.57,0.25,-0.58
2014-12-05 00:00:00,0.32,-0.14,-0.15,0.71,0.39,0.6,-0.29000000000000004
2014-12-08 00:00:00,0.28,-0.41,-1.95,1.38,0.35,0.66,-1.475
2014-12-09 00:00:00,-0.12,-0.47,-0.92,0.02,-0.64,-0.72,-0.77
2014-12-10 00:00:00,-1.82,-1.18,-0.36,-0.44,-0.48,-0.5,0.7000000000000002
2014-12-11 00:00:00,-1.21,-1.55,-2.36,0.18,-0.4,-0.84,-1.085
2014-12-12 00:00:00,-0.3,0.96,0.73,-0.76,-0.66,-0.66,0.565
2014-12-15 00:00:00,0.05,0.29,-0.52,0.49,0.18,0.49,-0.28500000000000003
2014-12-16 00:00:00,-0.29,-0.89,-2.07,-0.48,-0.24,-1.01,-1.155
2014-12-17 00:00:00,-0.55,-0.04,0.41,-0.19,-0.51,-0.43,0.36
2014-12-18 00:00:00,-0.13,0.03,-0.36,-0.85,-1.14,-1.35,-0.365
2014-12-19 00:00:00,2,0.78,2.12,0.81,0.92,1.43,0.3699999999999999
2014-12-22 00:00:00,0.97,0.37,0.52,0.48,0.2,-0.13,-0.53
2014-12-23 00:00:00,-0.26,-0.09,-0.76,-0.37,-0.25,-0.16,-0.14500000000000002
2014-12-24 00:00:00,0.53,0.24,0.45,0.98,0.36,0.68,-0.18999999999999995
2014-12-25 00:00:00,0.53,0.24,0.45,0.98,0.36,0.68,-0.18999999999999995
2014-12-26 00:00:00,0.17,-0.09,-0.48,0.09,0.51,0.65,-0.044999999999999984
2014-12-29 00:00:00,-1.6,-1.09,0.17,-0.03,-0.28,0.5,1.1500000000000001
2014-12-30 00:00:00,-0.66,-0.97,0.05,0.26,0.44,0.59,0.52
2014-12-31 00:00:00,-0.66,-0.97,0.05,0.26,0.44,0.59,0.52
2015-01-01 00:00:00,-0.66,-0.97,0.05,0.26,0.44,0.59,0.52
2015-01-02 00:00:00,-0.14,0.27,2.59,1.32,0.7,1.15,1.2799999999999998
2015-01-05 00:00:00,-0.9,0.17,0.8,0.98,0.46,0.87,0.7949999999999999
2015-01-06 00:00:00,-2.15,-1.45,-0.59,-0.48,-0.51,-0.36,0.84
2015-01-07 00:00:00,0.16,0.3,-0.43,0.44,0.02,0.18,-0.425
2015-01-08 00:00:00,1.51,0.96,0.89,1.2,0.8,0.65,-0.585
2015-01-09 00:00:00,1.72,0.46,1.15,1.07,1.03,0.66,-0.49
2015-01-12 00:00:00,-0.26,-0.11,0.39,0.85,0.65,0.98,0.39000000000000007
2015-01-13 00:00:00,0.23,0.01,-0.31,-1.01,-0.39,-0.52,-0.025000000000000022
2015-01-14 00:00:00,-0.46,-0.02,0.03,0.42,0.6,0.96,0.515
2015-01-15 00:00:00,-0.19,-0.03,1.3,0.9,0.44,0.2,0.395
2015-01-16 00:00:00,-1.68,-1.38,-0.16,-1.32,-0.72,-0.26,1.29
2015-01-19 00:00:00,1.58,0.66,-0.15,0.41,0.46,0.67,-0.735
2015-01-20 00:00:00,0.14,1.24,1.34,0.36,0.24,0.63,0.7350000000000001
2015-01-21 00:00:00,-0.26,0.74,0.31,0.05,0.29,0.52,0.52
2015-01-22 00:00:00,0.88,-0.59,-0.07,-0.15,-0.26,-0.64,-0.72
2015-01-23 00:00:00,0.3,0.86,1.64,0.84,1.03,0.84,0.67
