,Size & Book Value(2X3) Big - High,Size & Book Value(2X3) Big - Low,Size & Book Value(2X3) Big - Medium,Size & Book Value(2X3) Small - High,Size & Book Value(2X3) Small - Low,Size & Book Value(2X3) Small - Medium,SMB,HML
2000-11-28 00:00:00,-1.27,-4.2,-3,-0.92,-2.22,-1.87,-1.1533333333333338,2.115
2000-11-29 00:00:00,-2.53,-4.81,-3.84,-2.56,-2.73,-2.77,-1.0399999999999996,1.2249999999999996
2000-11-30 00:00:00,-0.89,-1.61,-1.61,-0.86,-0.17,-0.85,-0.7433333333333335,0.015000000000000013
2000-12-01 00:00:00,0.89,2.41,0.43,-0.61,0.16,0.18,1.3333333333333335,-1.145
2000-12-04 00:00:00,-3.03,-2.92,-2.33,-0.55,1.57,-0.52,-2.9266666666666663,-1.1150000000000002
2000-12-05 00:00:00,1.35,3.08,3.08,0.84,0.52,1.3,1.6166666666666667,-0.7050000000000001
2000-12-06 00:00:00,0.66,1.48,-0.36,-0.7,-1.03,-0.27,1.26,-0.24499999999999994
2000-12-07 00:00:00,0.18,2.59,0.5,0.33,-1.37,-0.12,1.4766666666666668,-0.35499999999999987
2000-12-08 00:00:00,1.57,2.43,2.01,1.34,1.47,1.24,0.6533333333333335,-0.4950000000000001
2000-12-11 00:00:00,2.74,6.04,2.79,1.54,1.01,0.46,2.8533333333333335,-1.3849999999999998
2000-12-12 00:00:00,-1.88,-3.71,-1.58,0.46,0.64,-0.34,-2.6433333333333335,0.825
2000-12-13 00:00:00,0.96,2.61,2.7,1.74,0.74,0.96,0.9433333333333331,-0.32499999999999973
2000-12-14 00:00:00,-0.81,-1.98,-1.97,1.53,2.07,1.62,-3.3266666666666667,0.31500000000000006
2000-12-15 00:00:00,-0.28,-4.49,-1.96,-1.74,-2.19,-1.35,-0.48333333333333384,2.33
2000-12-18 00:00:00,0.5,2.03,-0.17,2.51,1.08,1.1,-0.7766666666666666,-0.050000000000000044
2000-12-19 00:00:00,-2.1,-2.15,-1.64,-0.64,-2.97,-1.07,-0.4033333333333329,1.19
2000-12-20 00:00:00,-3.34,-2.68,-3.62,-5.49,-7.4,-6.27,3.1733333333333333,0.625
2000-12-21 00:00:00,0.14,-0.17,-0.98,-3.23,-5.06,-4.15,3.8099999999999996,1.0699999999999998
2000-12-22 00:00:00,-0.31,-3.82,-2.07,-3.8,-6.08,-4.85,2.843333333333333,2.8950000000000005
2000-12-25 00:00:00,-0.31,-3.82,-2.07,-3.8,-6.08,-4.85,2.843333333333333,2.8950000000000005
2000-12-26 00:00:00,3.45,-0.96,1.38,-0.55,-2.09,-1.04,2.5166666666666666,2.975
2000-12-27 00:00:00,3.45,-0.96,1.38,-0.55,-2.09,-1.04,2.5166666666666666,2.975
2000-12-28 00:00:00,3.45,-0.96,1.38,-0.55,-2.09,-1.04,2.5166666666666666,2.975
2000-12-29 00:00:00,3.45,-0.96,1.38,-0.55,-2.09,-1.04,2.5166666666666666,2.975
2001-01-01 00:00:00,3.45,-0.96,1.38,-0.55,-2.09,-1.04,2.5166666666666666,2.975
2001-01-02 00:00:00,-0.62,3.02,4.11,3.61,6.68,5.03,-2.9366666666666665,-3.3549999999999995
2001-01-03 00:00:00,0.47,-0.11,0.26,1.84,3.02,2.65,-2.296666666666667,-0.30000000000000004
2001-01-04 00:00:00,6.19,7.08,7.29,3.72,5.58,5.24,2.006666666666666,-1.375
2001-01-05 00:00:00,5.11,3.44,4.11,1.23,-1.35,0.04,4.246666666666666,2.125
2001-01-08 00:00:00,1.45,2.2,0.64,3.12,2.31,2.52,-1.22,0.03000000000000025
2001-01-09 00:00:00,0.02,1.29,0.8,2.77,4.23,1.76,-2.2166666666666663,-1.3650000000000002
2001-01-10 00:00:00,-7.14,-4.88,-4.8,-3.57,-5.9,-5.16,-0.7299999999999995,0.03500000000000103
2001-01-11 00:00:00,0.29,1.33,0.32,2.52,3.54,3.63,-2.583333333333334,-1.03
2001-01-12 00:00:00,4.51,7.47,3.72,0.12,1.28,0.63,4.556666666666667,-2.06
2001-01-15 00:00:00,3.54,3.75,1.58,0.7,1.94,1.58,1.5500000000000005,-0.7249999999999996
2001-01-16 00:00:00,0.3,-0.44,1.85,-1.02,-1.3,-0.71,1.58,0.51
2001-01-17 00:00:00,-2.23,-3.03,-0.56,-1.42,0.06,-0.87,-1.1966666666666668,-0.3400000000000001
2001-01-18 00:00:00,1.41,-0.2,2.12,-1.04,0.86,-1.19,1.5666666666666669,-0.14500000000000002
2001-01-19 00:00:00,3.31,3.11,2.67,-0.72,-0.72,-0.82,3.783333333333333,0.10000000000000009
2001-01-22 00:00:00,2.46,3.57,1.04,1.59,3.45,2.85,-0.27333333333333387,-1.4849999999999999
2001-01-23 00:00:00,2.46,3.57,1.04,1.59,3.45,2.85,-0.27333333333333387,-1.4849999999999999
2001-01-24 00:00:00,2.46,3.57,1.04,1.59,3.45,2.85,-0.27333333333333387,-1.4849999999999999
2001-01-25 00:00:00,2.46,3.57,1.04,1.59,3.45,2.85,-0.27333333333333387,-1.4849999999999999
2001-01-26 00:00:00,-3.73,-5.39,-6.2,-0.93,-1.55,-1.06,-3.9266666666666667,1.1399999999999997
2001-01-29 00:00:00,2.55,-0.25,1.02,1.97,5.6,4.11,-2.786666666666666,-0.41500000000000004
2001-01-30 00:00:00,-0.82,-1.77,-0.16,0.82,3.62,0.67,-2.62,-0.925
2001-01-31 00:00:00,2.88,3.8,5.03,0.23,-0.92,0.25,4.050000000000001,0.11499999999999999
2001-02-01 00:00:00,-0.24,-0.42,-1.59,0.01,-0.12,0.3,-0.8133333333333334,0.15500000000000003
2001-02-02 00:00:00,-1.59,-0.93,-0.28,0.63,0.54,0.96,-1.643333333333333,-0.28500000000000003
2001-02-05 00:00:00,-4.45,-5.07,-5.13,-1.8,-2.11,-1.18,-3.1866666666666665,0.46499999999999986
2001-02-06 00:00:00,2.17,1.74,1.09,1.2,2.39,1.5,-0.029999999999999805,-0.3799999999999999
2001-02-07 00:00:00,-1.18,-2.64,-1.65,-0.76,-1.52,-0.33,-0.9533333333333334,1.11
2001-02-08 00:00:00,2.4,2.9,2.74,1.38,0.93,1.26,1.4899999999999995,-0.025000000000000133
2001-02-09 00:00:00,1.52,-0.72,1.24,1.37,0.91,0.7,-0.31333333333333346,1.35
2001-02-12 00:00:00,0.35,2.04,0.36,0.14,2.49,0.24,-0.040000000000000036,-2.02
2001-02-13 00:00:00,0.8,-1.33,0.57,0.94,1.86,0.74,-1.1666666666666665,0.605
2001-02-14 00:00:00,2.51,0.04,1.08,1.33,1.66,1.72,-0.3600000000000001,1.0699999999999998
2001-02-15 00:00:00,-1.2,0.13,0.52,-0.54,1.19,-0.32,-0.2933333333333332,-1.5299999999999998
2001-02-16 00:00:00,-0.18,-0.06,0.07,-0.28,-1.02,-0.74,0.6233333333333334,0.31000000000000005
2001-02-19 00:00:00,-0.88,-1.93,-0.9,1.35,3.92,1.82,-3.5999999999999996,-0.76
2001-02-20 00:00:00,2.71,-0.08,2.61,2.1,2.36,2.45,-0.5566666666666664,1.2650000000000003
2001-02-21 00:00:00,0.05,-5.28,-1.63,0.52,-0.61,-0.16,-2.203333333333333,3.2300000000000004
2001-02-22 00:00:00,-0.71,-3.03,-2.19,-2.27,-4.74,-3.56,1.5466666666666669,2.3949999999999996
2001-02-23 00:00:00,0.5,1.94,-0.94,1.79,0.07,1.3,-0.5533333333333335,0.14000000000000012
2001-02-26 00:00:00,0.87,-0.23,0.46,1.48,0.5,1.64,-0.8400000000000001,1.04
2001-02-27 00:00:00,-2.05,-2.62,-0.88,-1.09,-2.16,-1.05,-0.4166666666666665,0.8200000000000003
2001-02-28 00:00:00,-0.17,-0.03,-0.03,-0.38,-1.13,-0.6,0.6266666666666666,0.30499999999999994
2001-03-01 00:00:00,-0.17,-0.03,-0.03,-0.38,-1.13,-0.6,0.6266666666666666,0.30499999999999994
2001-03-02 00:00:00,-2.81,-4.32,-3.2,-2.18,-5.08,-3.35,0.09333333333333282,2.205
2001-03-05 00:00:00,0.61,3.89,0.28,0.1,0.61,-0.32,1.4633333333333336,-1.895
2001-03-06 00:00:00,0.65,-0.58,0.61,1.47,0.41,1.03,-0.7433333333333334,1.145
2001-03-07 00:00:00,-0.8,-0.08,0.57,0.82,1.29,1.41,-1.2766666666666664,-0.595
2001-03-08 00:00:00,2.18,2.49,1.78,1.37,3.77,2.05,-0.24666666666666703,-1.3549999999999998
2001-03-09 00:00:00,-0.9,-2.92,-2.55,1.03,-0.32,0.53,-2.536666666666666,1.6849999999999998
2001-03-12 00:00:00,-2.2,-4.33,-3.99,-1.89,-4.43,-2.45,-0.583333333333333,2.335
2001-03-13 00:00:00,-3.67,-2.71,-3.39,-4.46,-6.45,-6.19,2.443333333333334,0.5150000000000006
2001-03-14 00:00:00,1.83,2.24,3.59,3.14,4.41,3.5,-1.1300000000000003,-0.8399999999999999
2001-03-15 00:00:00,-0.67,-0.82,0.05,-1.46,-1.11,-0.72,0.6166666666666667,-0.09999999999999987
2001-03-16 00:00:00,0.08,-1.04,-0.47,0.75,0.86,0.64,-1.2266666666666668,0.505
2001-03-19 00:00:00,-0.07,-0.54,-0.98,-0.92,-0.23,-0.1,-0.11333333333333329,-0.10999999999999999
2001-03-20 00:00:00,-0.76,-0.42,-0.49,0.17,0.47,0.47,-0.9266666666666665,-0.31999999999999995
2001-03-21 00:00:00,0.56,0.21,0.09,0.6,0.2,0.69,-0.20999999999999996,0.37500000000000006
2001-03-22 00:00:00,-0.97,-1.99,-0.83,-1.1,-0.29,-0.48,-0.64,0.10499999999999976
2001-03-23 00:00:00,2.46,0.16,2.59,0.69,-0.17,0.16,1.51,1.58
2001-03-26 00:00:00,0.8,3.1,1.25,0.9,0.85,0.35,1.0166666666666666,-1.125
2001-03-27 00:00:00,-1.97,-2.46,-2.4,-0.42,-1.49,-1.31,-1.2033333333333336,0.78
2001-03-28 00:00:00,-0.59,-1.99,-0.35,-0.92,-1.75,-1.57,0.43666666666666665,1.1150000000000002
2001-03-29 00:00:00,-0.22,-1.15,-1.22,-1.06,-1.25,-0.7,0.1399999999999999,0.5599999999999999
2001-03-30 00:00:00,-0.37,-0.27,-0.13,-1.5,-1.3,-0.67,0.8999999999999999,-0.15000000000000002
2001-04-02 00:00:00,-0.57,-1.49,-1.49,-0.74,-0.97,1.1,-0.9800000000000001,0.575
2001-04-03 00:00:00,-0.95,-4.17,-1.56,-3.64,-3.77,-3.04,1.2566666666666664,1.6749999999999998
2001-04-04 00:00:00,-1.27,-1.33,-2.45,-1.63,-3.02,-2.37,0.6566666666666667,0.7249999999999999
2001-04-05 00:00:00,-1.27,-1.33,-2.45,-1.63,-3.02,-2.37,0.6566666666666667,0.7249999999999999
2001-04-06 00:00:00,0.47,2.93,2.95,1.7,3.01,1.75,-0.036666666666666625,-1.8849999999999998
2001-04-09 00:00:00,-0.71,-1.96,-2.1,-0.73,-2.36,-1.34,-0.11333333333333329,1.4400000000000002
2001-04-10 00:00:00,-0.39,-1.01,-1.53,-0.1,0.19,0.17,-1.0633333333333332,0.16500000000000004
2001-04-11 00:00:00,2.16,6.47,2.37,1.36,2.66,1.77,1.7366666666666661,-2.8049999999999993
2001-04-12 00:00:00,-0.87,0.65,1.96,0.88,2.02,1.34,-0.8333333333333334,-1.33
2001-04-13 00:00:00,-0.15,0.33,0.34,1.29,1.31,1.72,-1.2666666666666668,-0.25
2001-04-16 00:00:00,-0.2,-2.38,-1.52,0.59,0.43,0.32,-1.8133333333333332,1.17
2001-04-17 00:00:00,-0.26,2.14,0.88,0.58,0.19,0.25,0.5800000000000001,-1.0050000000000001
2001-04-18 00:00:00,3.03,5.83,5.68,1.22,3.04,1.47,2.9366666666666665,-2.3100000000000005
2001-04-19 00:00:00,0.13,5.8,4.68,0.52,2.04,0.97,2.36,-3.5949999999999998
2001-04-20 00:00:00,-0.27,-1.48,-1.43,-0.8,-0.83,-0.82,-0.2433333333333333,0.62
2001-04-23 00:00:00,0.75,1.71,1.01,-0.23,1.49,0.17,0.6799999999999999,-1.34
2001-04-24 00:00:00,-0.14,-0.21,-1.3,-0.35,-0.82,0.13,-0.20333333333333325,0.27
2001-04-25 00:00:00,1.6,1.89,2.09,0.54,1.69,0.07,1.0933333333333335,-0.72
2001-04-26 00:00:00,-0.02,-0.84,-1.08,0.25,-0.6,-0.65,-0.3133333333333333,0.835
2001-04-27 00:00:00,0.44,-1.15,-1.2,-0.2,-0.53,-1.02,-0.05333333333333323,0.96
2001-04-30 00:00:00,3.49,5.27,3.39,1.1,2.46,1.55,2.3466666666666667,-1.5699999999999998
2001-05-01 00:00:00,3.49,5.27,3.39,1.1,2.46,1.55,2.3466666666666667,-1.5699999999999998
2001-05-02 00:00:00,2.43,1.77,0.95,1.32,1.19,0.84,0.6000000000000003,0.395
2001-05-03 00:00:00,-0.78,-0.46,0.32,-0.08,-0.55,-0.4,0.03666666666666668,0.07500000000000001
2001-05-04 00:00:00,1.64,1,-0.29,0.64,0.68,-0.47,0.49999999999999983,0.2999999999999998
2001-05-07 00:00:00,0.93,1.5,2.46,1.09,2.03,0.52,0.41666666666666674,-0.7549999999999999
2001-05-08 00:00:00,-0.53,-2.05,-0.4,0.97,0.38,0.1,-1.4766666666666666,1.055
2001-05-09 00:00:00,-1.79,-3.59,-1.55,-0.71,-2.02,-0.79,-1.1366666666666667,1.5549999999999997
2001-05-10 00:00:00,1.6,0.8,0.17,0.94,1.16,0.85,-0.12666666666666648,0.29000000000000004
2001-05-11 00:00:00,0.79,0.8,-0.14,0.19,0.9,0.6,-0.07999999999999996,-0.3600000000000001
2001-05-14 00:00:00,0.97,-0.74,0.58,0.54,0.44,0.91,-0.36000000000000004,0.905
2001-05-15 00:00:00,0.23,-1.96,-0.1,-0.74,-1.86,-0.81,0.5266666666666667,1.6550000000000002
2001-05-16 00:00:00,-1.57,-0.79,-1.94,-0.01,-0.29,-0.45,-1.1833333333333336,-0.25
2001-05-17 00:00:00,2.85,5.26,4.3,0.9,1.81,1.3,2.8,-1.6600000000000001
2001-05-18 00:00:00,1.79,-0.41,0.94,0.17,-0.73,0.04,0.9466666666666668,1.5499999999999998
2001-05-21 00:00:00,4.2,1.11,3.26,2.33,1.18,2.39,0.8900000000000001,2.12
2001-05-22 00:00:00,-0.55,-0.02,-0.17,0.33,0.31,-0.15,-0.41000000000000003,-0.255
2001-05-23 00:00:00,1.76,-1.21,0.84,0.95,0.45,1.36,-0.45666666666666655,1.7349999999999999
2001-05-24 00:00:00,1.93,0.3,-0.73,2.03,1.47,1.25,-1.0833333333333333,1.095
2001-05-25 00:00:00,0.32,0.07,0.37,0.99,1.66,1.57,-1.153333333333333,-0.20999999999999996
2001-05-28 00:00:00,-1.38,-1.12,-0.79,0.05,0.92,-0.25,-1.3366666666666667,-0.565
2001-05-29 00:00:00,1.25,0.84,2.96,-0.55,-1.37,-0.02,2.33,0.615
2001-05-30 00:00:00,0.09,-0.52,-0.78,-0.77,-0.18,-0.08,-0.06,0.009999999999999953
2001-05-31 00:00:00,-0.33,-2.76,-3.24,-1.59,-1.32,-0.73,-0.8966666666666665,1.08
2001-06-01 00:00:00,-0.45,-1.92,-0.7,0.64,-0.44,0.88,-1.3833333333333335,1.275
2001-06-04 00:00:00,1.63,0.92,0.21,1.36,1.21,1.63,-0.4800000000000002,0.43000000000000016
2001-06-05 00:00:00,-1.38,-1.62,-2.52,-1.03,-1.96,-1.51,-0.33999999999999986,0.585
2001-06-06 00:00:00,-1.38,-1.62,-2.52,-1.03,-1.96,-1.51,-0.33999999999999986,0.585
2001-06-07 00:00:00,-0.41,-0.24,0.69,-0.3,-1.6,-0.77,0.9033333333333333,0.5650000000000001
2001-06-08 00:00:00,3.06,3.93,3.38,0.69,1.1,0.99,2.5300000000000002,-0.6400000000000001
2001-06-11 00:00:00,-0.25,-3.2,-2.44,1.53,0.46,-0.11,-2.5900000000000003,2.0100000000000002
2001-06-12 00:00:00,0.23,-0.59,0.11,-0.01,0.61,0.91,-0.5866666666666667,0.09999999999999999
2001-06-13 00:00:00,1.03,1.79,0.9,-0.4,0.69,1.53,0.6333333333333334,-0.925
2001-06-14 00:00:00,1.12,-0.84,0.02,0.88,1.33,0.63,-0.8466666666666666,0.7549999999999999
2001-06-15 00:00:00,1.25,0.97,0.74,1.2,1.44,1.05,-0.24333333333333307,0.020000000000000018
2001-06-18 00:00:00,-0.09,-1.99,-2.19,1.96,0.96,1.52,-2.903333333333333,1.45
2001-06-19 00:00:00,0.99,-0.78,-0.05,-0.04,-0.97,0.26,0.30333333333333334,1.35
2001-06-20 00:00:00,-0.63,-2.93,-2.53,-2.15,-1.98,-1.15,-0.27,1.0650000000000002
2001-06-21 00:00:00,0.54,0.32,-0.23,0.25,1.5,0.57,-0.5633333333333332,-0.515
2001-06-22 00:00:00,1.03,1.66,-0.16,-0.25,-0.34,-0.24,1.1199999999999999,-0.2699999999999999
2001-06-25 00:00:00,1.46,-1.7,-0.3,-0.17,-1.78,-1.24,0.8833333333333332,2.385
2001-06-26 00:00:00,-1.66,-2.15,-1.29,-2.84,-4.45,-3.53,1.906666666666667,1.0499999999999998
2001-06-27 00:00:00,-1.19,-1.81,0.41,-1.54,-1.64,-1.02,0.5366666666666664,0.3600000000000001
2001-06-28 00:00:00,-0.72,-0.8,0.08,1.41,0.94,0.95,-1.5799999999999998,0.275
2001-06-29 00:00:00,1.78,1.65,2.67,1.24,2.26,0.85,0.5833333333333333,-0.44499999999999984
2001-07-02 00:00:00,-0.31,1.37,-0.78,0.5,1.11,0.3,-0.5433333333333333,-1.1450000000000002
2001-07-03 00:00:00,-0.87,0.22,-1.05,-0.07,0.04,0.43,-0.7000000000000001,-0.6
2001-07-04 00:00:00,0.57,0.28,0.5,0.03,-0.11,-0.36,0.5966666666666667,0.21499999999999997
2001-07-05 00:00:00,-0.56,-1.28,0.14,-0.1,-0.45,-0.29,-0.28666666666666674,0.5349999999999999
2001-07-06 00:00:00,-2.59,-2.99,-2.22,-1.76,-2.95,-2.64,-0.15000000000000036,0.7950000000000004
2001-07-09 00:00:00,-3.74,-3.74,-2.43,-4.68,-7.35,-6.3,2.806666666666666,1.335
2001-07-10 00:00:00,-0.38,-0.53,0.21,1.45,2.12,1.57,-1.946666666666667,-0.2600000000000001
2001-07-11 00:00:00,-2.36,-1.19,-1.03,-1.95,-3.86,-2.58,1.2700000000000002,0.3700000000000001
2001-07-12 00:00:00,2.06,2.37,0.72,2.63,5.55,4.06,-2.3633333333333324,-1.6150000000000002
2001-07-13 00:00:00,-3.1,-2.15,-2.08,-1.36,-3.45,-2.71,0.06333333333333346,0.5699999999999998
2001-07-16 00:00:00,0.08,0.65,-0.3,0.14,0.49,-0.04,-0.053333333333333316,-0.4600000000000001
2001-07-17 00:00:00,0.08,0.65,-0.3,0.14,0.49,-0.04,-0.053333333333333316,-0.4600000000000001
2001-07-18 00:00:00,-2.29,-0.96,-2.91,-2.45,-2.53,-2.33,0.38333333333333375,-0.6250000000000002
2001-07-19 00:00:00,0.35,2.98,-1.08,-1.59,-0.92,-1.46,2.0733333333333333,-1.6500000000000001
2001-07-20 00:00:00,-1.86,-0.9,-2.41,-0.82,-2.49,-1.09,-0.2566666666666666,0.355
2001-07-23 00:00:00,-3.36,-2.01,-3.02,-4.26,-5.97,-4.68,2.1733333333333333,0.18000000000000016
2001-07-24 00:00:00,1.07,0.55,0.42,-0.19,-0.38,0.01,0.8666666666666667,0.35500000000000004
2001-07-25 00:00:00,-0.73,0.16,-0.73,-0.55,-0.87,-0.1,0.07333333333333342,-0.28500000000000003
2001-07-26 00:00:00,1.35,0.72,0.24,1.73,2.85,2.35,-1.54,-0.2450000000000001
2001-07-27 00:00:00,2.36,2.65,2.12,2.05,3.48,2.95,-0.4500000000000002,-0.8599999999999999
2001-07-30 00:00:00,-1.2,-1.11,-1.77,-0.74,-0.03,-0.97,-0.7800000000000001,-0.3999999999999999
2001-07-31 00:00:00,1.63,1.74,1.13,1.43,1.93,1.88,-0.2466666666666668,-0.30500000000000016
2001-08-01 00:00:00,4.16,4.51,3.13,1.93,2.51,2,1.786666666666667,-0.46499999999999986
2001-08-02 00:00:00,0.86,0.56,1.49,-0.32,0.04,0.01,1.06,-0.030000000000000027
2001-08-03 00:00:00,0.61,-0.38,0.57,0.4,-0.32,0.64,0.026666666666666672,0.855
2001-08-06 00:00:00,0.86,0.55,-0.14,0.62,0.82,0.61,-0.2599999999999999,0.05499999999999994
2001-08-07 00:00:00,0.59,-0.31,-0.74,0.32,-0.6,-0.55,0.12333333333333332,0.9099999999999999
2001-08-08 00:00:00,0,-0.47,-0.42,0.22,-0.11,-0.06,-0.3133333333333333,0.39999999999999997
2001-08-09 00:00:00,-2.31,-3.39,-2.46,-1.17,-2.02,-2.01,-0.986666666666667,0.9650000000000001
2001-08-10 00:00:00,0.5,1.02,1,1.07,1.41,0.99,-0.31666666666666654,-0.4299999999999998
2001-08-13 00:00:00,1.87,1.25,-0.08,1.41,0.26,0.15,0.40666666666666684,0.8850000000000001
2001-08-14 00:00:00,2.85,2.67,2.54,0.89,-0.16,0.62,2.236666666666666,0.6150000000000002
2001-08-15 00:00:00,2.85,2.67,2.54,0.89,-0.16,0.62,2.236666666666666,0.6150000000000002
2001-08-16 00:00:00,1.64,-0.49,1.51,0.87,-2.15,-0.95,1.63,2.5749999999999997
2001-08-17 00:00:00,-0.59,-0.08,0.19,-0.41,-0.02,-0.12,0.023333333333333373,-0.45
2001-08-20 00:00:00,-2.95,-2.47,-1.73,-1.54,-2.13,-2.11,-0.4566666666666668,0.054999999999999716
2001-08-21 00:00:00,0.91,-0.57,1.14,1.55,0.44,0.8,-0.4366666666666667,1.295
2001-08-22 00:00:00,1.09,1.17,1.09,0.17,0.24,-0.32,1.0866666666666664,-0.07499999999999996
2001-08-23 00:00:00,-1.6,-0.44,-1.17,-0.69,-0.68,-0.86,-0.32666666666666677,-0.585
2001-08-24 00:00:00,-0.62,0.36,-0.47,-0.16,-0.2,0.32,-0.22999999999999998,-0.47
2001-08-27 00:00:00,0.89,2.13,0.84,1.21,0.42,0.78,0.4833333333333333,-0.22499999999999987
2001-08-28 00:00:00,-0.01,-0.66,-0.5,0.46,-0.17,0.01,-0.49,0.64
2001-08-29 00:00:00,-3.66,-1.56,-1.85,-2.8,-3.38,-3.22,0.7766666666666664,-0.7600000000000002
2001-08-30 00:00:00,-0.12,-0.26,-0.64,0.28,-1.44,-0.9,0.3466666666666666,0.9299999999999999
2001-08-31 00:00:00,-4.94,-3.28,-3.57,-4.08,-5.61,-5.03,0.976666666666667,-0.0649999999999995
2001-09-03 00:00:00,-1.4,-0.34,-0.63,-0.35,-0.24,-0.63,-0.38333333333333336,-0.585
2001-09-04 00:00:00,3.18,2.8,3.29,1.82,2.3,2.25,0.9666666666666663,-0.04999999999999982
2001-09-05 00:00:00,-0.65,-2.4,-0.05,0.47,-0.72,-0.67,-0.7266666666666666,1.47
2001-09-06 00:00:00,1.16,-0.13,0.59,1.97,1.59,1.16,-1.0333333333333332,0.835
2001-09-07 00:00:00,0.96,0.32,0.44,1.62,0.47,-0.37,0,0.895
2001-09-10 00:00:00,-0.18,-0.81,-1.27,2.05,-0.16,-0.29,-1.2866666666666666,1.42
2001-09-11 00:00:00,-1.22,-1.9,-1.94,0,-0.43,-0.2,-1.4766666666666668,0.555
2001-09-12 00:00:00,-12.63,-11.61,-12.06,-13.3,-11.89,-12.1,0.3299999999999983,-1.2149999999999999
2001-09-13 00:00:00,3.94,4.95,3.44,3.94,-1.95,0.05,3.43,2.44
2001-09-14 00:00:00,-5.27,-2.87,-4.14,-7.16,-9.71,-8.19,4.26,0.07500000000000107
2001-09-17 00:00:00,-6.79,-2.45,-3.05,-7.47,-9.97,-9.49,4.88,-0.919999999999999
2001-09-18 00:00:00,7.24,3.29,3.31,8,6.75,7.32,-2.7433333333333323,2.6000000000000005
2001-09-19 00:00:00,1.51,0.12,0.76,2.16,2.61,2.81,-1.7300000000000004,0.47
2001-09-20 00:00:00,-0.51,-1.41,-1.29,-0.65,-3.71,-1.87,1.0066666666666666,1.98
2001-09-21 00:00:00,-0.63,-2.22,-0.67,0.3,-2.27,-0.84,-0.2366666666666667,2.08
2001-09-24 00:00:00,2.4,2.43,1.34,2.98,3.38,2.6,-0.9299999999999997,-0.2150000000000003
2001-09-25 00:00:00,-2.01,-2.46,-1.88,-2.03,-1.92,-1.65,-0.2500000000000002,0.17000000000000037
2001-09-26 00:00:00,0.69,-0.57,1,0.52,1.55,0.75,-0.5666666666666667,0.11499999999999994
2001-09-27 00:00:00,0.96,-1.02,1.2,0.03,2.79,1.48,-1.0533333333333335,-0.39
2001-09-28 00:00:00,2.2,1.37,2.5,1.14,3.65,2.37,-0.3633333333333333,-0.8399999999999999
2001-10-01 00:00:00,2.2,1.37,2.5,1.14,3.65,2.37,-0.3633333333333333,-0.8399999999999999
2001-10-02 00:00:00,2.2,1.37,2.5,1.14,3.65,2.37,-0.3633333333333333,-0.8399999999999999
2001-10-03 00:00:00,2.2,1.37,2.5,1.14,3.65,2.37,-0.3633333333333333,-0.8399999999999999
2001-10-04 00:00:00,3.49,4.76,5.24,4.13,6.79,5.79,-1.0733333333333333,-1.9650000000000003
2001-10-05 00:00:00,-0.68,0.31,-0.25,-0.22,-1.58,-0.64,0.6066666666666667,0.185
2001-10-08 00:00:00,-1.09,-1.35,-1.03,-0.46,-1.08,-1.37,-0.18666666666666687,0.44000000000000006
2001-10-09 00:00:00,1.7,3.27,1.9,2.06,4.87,4.43,-1.496666666666667,-2.1900000000000004
2001-10-10 00:00:00,-1.04,-0.48,-0.81,-0.18,1.66,1,-1.6033333333333335,-1.2
2001-10-11 00:00:00,2.76,3.82,1.33,2.02,3.57,2.71,-0.13000000000000034,-1.3050000000000002
2001-10-12 00:00:00,0.34,0.4,-0.66,1.21,-0.53,-0.17,-0.1433333333333333,0.8400000000000001
2001-10-15 00:00:00,0.41,-0.85,0.14,-0.1,2.52,1.1,-1.2733333333333334,-0.6799999999999999
2001-10-16 00:00:00,1.82,1.73,1.64,0.92,2.06,1.56,0.21666666666666634,-0.5249999999999999
2001-10-17 00:00:00,1.75,1.57,0.53,0.95,1.65,1.27,-0.0066666666666663765,-0.2599999999999998
2001-10-18 00:00:00,-1.34,-0.95,-0.41,-0.79,-1.62,-0.95,0.22000000000000008,0.2200000000000002
2001-10-19 00:00:00,0.62,1.07,0.01,1.06,1.35,1.39,-0.7,-0.3699999999999999
2001-10-22 00:00:00,0.55,-0.17,0.74,1.08,3.45,3.13,-2.1799999999999997,-0.8250000000000001
2001-10-23 00:00:00,-0.74,0.57,0.08,-0.12,-0.4,0.29,0.04666666666666666,-0.5149999999999999
2001-10-24 00:00:00,0.91,3.1,1.18,-0.77,-0.21,-0.54,2.2366666666666664,-1.375
2001-10-25 00:00:00,0.2,-0.15,0.39,0.16,-0.33,0.03,0.19333333333333336,0.42
2001-10-26 00:00:00,-0.42,0.62,0.22,-0.04,0.13,0.29,0.013333333333333336,-0.605
2001-10-29 00:00:00,-0.42,1.52,-0.13,0.05,0.44,0.25,0.07666666666666669,-1.165
2001-10-30 00:00:00,-2.55,-3.25,-1.89,-1.41,-3.94,-2.31,-0.009999999999999787,1.6149999999999998
2001-10-31 00:00:00,1.01,0.77,0.75,0.24,2.43,1.25,-0.46333333333333326,-0.9750000000000001
2001-11-01 00:00:00,1.09,1.2,1.21,0.96,2.79,1.73,-0.6600000000000001,-0.9700000000000002
2001-11-02 00:00:00,1.43,1.37,0.75,0.12,-0.14,0.38,1.0633333333333335,0.15999999999999992
2001-11-05 00:00:00,2.35,1.44,3.16,1.22,2.02,2.02,0.5633333333333337,0.05500000000000016
