,CP91,CD91
27/04/2011 0:00,3.5,3.42
28/04/2011 0:00,3.5,3.42
29/04/2011 0:00,3.5,3.42
02/05/2011 0:00,3.5,3.43
03/05/2011 0:00,3.51,3.46
04/05/2011 0:00,3.52,3.46
05/05/2011 0:00,3.52,3.46
06/05/2011 0:00,3.53,3.46
09/05/2011 0:00,3.53,3.46
10/05/2011 0:00,3.53,3.46
11/05/2011 0:00,3.54,3.46
12/05/2011 0:00,3.54,3.46
13/05/2011 0:00,3.53,3.46
16/05/2011 0:00,3.54,3.46
17/05/2011 0:00,3.54,3.46
18/05/2011 0:00,3.56,3.46
19/05/2011 0:00,3.57,3.46
20/05/2011 0:00,3.57,3.46
23/05/2011 0:00,3.57,3.46
24/05/2011 0:00,3.58,3.46
25/05/2011 0:00,3.58,3.46
26/05/2011 0:00,3.58,3.46
27/05/2011 0:00,3.58,3.46
30/05/2011 0:00,3.58,3.46
31/05/2011 0:00,3.58,3.46
01/06/2011 0:00,3.58,3.46
02/06/2011 0:00,3.58,3.46
03/06/2011 0:00,3.58,3.46
06/06/2011 0:00,3.58,3.46
07/06/2011 0:00,3.58,3.46
08/06/2011 0:00,3.58,3.46
09/06/2011 0:00,3.58,3.46
10/06/2011 0:00,3.66,3.56
13/06/2011 0:00,3.67,3.56
14/06/2011 0:00,3.68,3.56
15/06/2011 0:00,3.68,3.56
16/06/2011 0:00,3.69,3.56
17/06/2011 0:00,3.69,3.56
20/06/2011 0:00,3.69,3.56
21/06/2011 0:00,3.69,3.56
22/06/2011 0:00,3.69,3.56
23/06/2011 0:00,3.69,3.56
24/06/2011 0:00,3.69,3.56
27/06/2011 0:00,3.69,3.56
28/06/2011 0:00,3.7,3.57
29/06/2011 0:00,3.7,3.57
30/06/2011 0:00,3.7,3.57
01/07/2011 0:00,3.7,3.57
04/07/2011 0:00,3.7,3.57
05/07/2011 0:00,3.7,3.58
06/07/2011 0:00,3.7,3.58
07/07/2011 0:00,3.7,3.59
08/07/2011 0:00,3.7,3.59
11/07/2011 0:00,3.71,3.59
12/07/2011 0:00,3.71,3.59
13/07/2011 0:00,3.71,3.59
14/07/2011 0:00,3.71,3.59
15/07/2011 0:00,3.71,3.59
18/07/2011 0:00,3.71,3.59
19/07/2011 0:00,3.71,3.59
20/07/2011 0:00,3.71,3.59
21/07/2011 0:00,3.71,3.59
22/07/2011 0:00,3.71,3.59
25/07/2011 0:00,3.71,3.59
26/07/2011 0:00,3.71,3.59
27/07/2011 0:00,3.71,3.59
28/07/2011 0:00,3.71,3.59
29/07/2011 0:00,3.71,3.59
01/08/2011 0:00,3.71,3.59
02/08/2011 0:00,3.71,3.59
03/08/2011 0:00,3.71,3.59
04/08/2011 0:00,3.71,3.59
05/08/2011 0:00,3.71,3.59
08/08/2011 0:00,3.71,3.59
09/08/2011 0:00,3.71,3.59
10/08/2011 0:00,3.71,3.59
11/08/2011 0:00,3.71,3.59
12/08/2011 0:00,3.7,3.59
15/08/2011 0:00,3.7,3.59
16/08/2011 0:00,3.7,3.59
17/08/2011 0:00,3.7,3.59
18/08/2011 0:00,3.7,3.59
19/08/2011 0:00,3.7,3.59
22/08/2011 0:00,3.7,3.59
23/08/2011 0:00,3.7,3.59
24/08/2011 0:00,3.69,3.59
25/08/2011 0:00,3.69,3.59
26/08/2011 0:00,3.69,3.59
29/08/2011 0:00,3.69,3.59
30/08/2011 0:00,3.68,3.59
31/08/2011 0:00,3.68,3.59
01/09/2011 0:00,3.68,3.59
02/09/2011 0:00,3.68,3.59
05/09/2011 0:00,3.68,3.58
06/09/2011 0:00,3.68,3.58
07/09/2011 0:00,3.68,3.58
08/09/2011 0:00,3.67,3.58
09/09/2011 0:00,3.67,3.58
12/09/2011 0:00,3.67,3.58
13/09/2011 0:00,3.67,3.58
14/09/2011 0:00,3.68,3.58
15/09/2011 0:00,3.68,3.58
16/09/2011 0:00,3.68,3.58
19/09/2011 0:00,3.68,3.58
20/09/2011 0:00,3.68,3.58
21/09/2011 0:00,3.68,3.58
22/09/2011 0:00,3.68,3.58
23/09/2011 0:00,3.68,3.58
26/09/2011 0:00,3.68,3.58
27/09/2011 0:00,3.68,3.58
28/09/2011 0:00,3.68,3.58
29/09/2011 0:00,3.68,3.58
30/09/2011 0:00,3.68,3.58
03/10/2011 0:00,3.68,3.58
04/10/2011 0:00,3.68,3.58
05/10/2011 0:00,3.68,3.58
06/10/2011 0:00,3.68,3.58
07/10/2011 0:00,3.68,3.58
10/10/2011 0:00,3.68,3.58
11/10/2011 0:00,3.68,3.58
12/10/2011 0:00,3.68,3.58
13/10/2011 0:00,3.68,3.58
14/10/2011 0:00,3.68,3.58
17/10/2011 0:00,3.68,3.58
18/10/2011 0:00,3.68,3.57
19/10/2011 0:00,3.68,3.57
20/10/2011 0:00,3.68,3.57
21/10/2011 0:00,3.68,3.57
24/10/2011 0:00,3.68,3.57
25/10/2011 0:00,3.68,3.57
26/10/2011 0:00,3.68,3.57
27/10/2011 0:00,3.68,3.57
28/10/2011 0:00,3.68,3.57
31/10/2011 0:00,3.68,3.57
01/11/2011 0:00,3.68,3.57
02/11/2011 0:00,3.68,3.57
03/11/2011 0:00,3.68,3.57
04/11/2011 0:00,3.68,3.57
07/11/2011 0:00,3.68,3.57
08/11/2011 0:00,3.68,3.57
09/11/2011 0:00,3.68,3.57
10/11/2011 0:00,3.68,3.57
11/11/2011 0:00,3.68,3.57
14/11/2011 0:00,3.68,3.57
15/11/2011 0:00,3.68,3.57
16/11/2011 0:00,3.68,3.57
17/11/2011 0:00,3.68,3.55
18/11/2011 0:00,3.68,3.55
21/11/2011 0:00,3.68,3.55
22/11/2011 0:00,3.68,3.55
23/11/2011 0:00,3.68,3.55
24/11/2011 0:00,3.67,3.55
25/11/2011 0:00,3.67,3.55
28/11/2011 0:00,3.67,3.55
29/11/2011 0:00,3.67,3.55
30/11/2011 0:00,3.67,3.55
01/12/2011 0:00,3.67,3.55
02/12/2011 0:00,3.67,3.55
05/12/2011 0:00,3.67,3.55
06/12/2011 0:00,3.67,3.55
07/12/2011 0:00,3.67,3.55
08/12/2011 0:00,3.67,3.55
09/12/2011 0:00,3.67,3.55
12/12/2011 0:00,3.67,3.55
13/12/2011 0:00,3.67,3.55
14/12/2011 0:00,3.67,3.55
15/12/2011 0:00,3.67,3.55
16/12/2011 0:00,3.67,3.55
19/12/2011 0:00,3.67,3.55
20/12/2011 0:00,3.68,3.55
21/12/2011 0:00,3.68,3.55
22/12/2011 0:00,3.68,3.55
23/12/2011 0:00,3.68,3.55
26/12/2011 0:00,3.68,3.55
27/12/2011 0:00,3.68,3.55
28/12/2011 0:00,3.68,3.55
29/12/2011 0:00,3.68,3.55
30/12/2011 0:00,3.68,3.55
02/01/2012 0:00,3.68,3.56
03/01/2012 0:00,3.68,3.56
04/01/2012 0:00,3.68,3.56
05/01/2012 0:00,3.68,3.56
06/01/2012 0:00,3.68,3.56
09/01/2012 0:00,3.68,3.56
10/01/2012 0:00,3.67,3.56
11/01/2012 0:00,3.66,3.56
12/01/2012 0:00,3.65,3.56
13/01/2012 0:00,3.65,3.56
16/01/2012 0:00,3.64,3.56
17/01/2012 0:00,3.65,3.56
18/01/2012 0:00,3.65,3.55
19/01/2012 0:00,3.65,3.54
20/01/2012 0:00,3.65,3.54
23/01/2012 0:00,3.65,3.54
24/01/2012 0:00,3.65,3.54
25/01/2012 0:00,3.66,3.54
26/01/2012 0:00,3.66,3.54
27/01/2012 0:00,3.65,3.54
30/01/2012 0:00,3.65,3.54
31/01/2012 0:00,3.65,3.54
01/02/2012 0:00,3.65,3.54
02/02/2012 0:00,3.65,3.54
03/02/2012 0:00,3.65,3.53
06/02/2012 0:00,3.65,3.53
07/02/2012 0:00,3.64,3.53
08/02/2012 0:00,3.64,3.53
09/02/2012 0:00,3.64,3.52
10/02/2012 0:00,3.64,3.52
13/02/2012 0:00,3.64,3.52
14/02/2012 0:00,3.63,3.52
15/02/2012 0:00,3.63,3.52
16/02/2012 0:00,3.63,3.52
17/02/2012 0:00,3.63,3.52
20/02/2012 0:00,3.62,3.52
21/02/2012 0:00,3.62,3.52
22/02/2012 0:00,3.62,3.52
23/02/2012 0:00,3.62,3.52
24/02/2012 0:00,3.62,3.52
27/02/2012 0:00,3.62,3.52
28/02/2012 0:00,3.62,3.53
29/02/2012 0:00,3.62,3.54
01/03/2012 0:00,3.62,3.54
02/03/2012 0:00,3.62,3.54
05/03/2012 0:00,3.62,3.54
06/03/2012 0:00,3.62,3.54
07/03/2012 0:00,3.62,3.54
08/03/2012 0:00,3.62,3.54
09/03/2012 0:00,3.62,3.54
12/03/2012 0:00,3.62,3.54
13/03/2012 0:00,3.62,3.54
14/03/2012 0:00,3.62,3.54
15/03/2012 0:00,3.62,3.54
16/03/2012 0:00,3.62,3.54
19/03/2012 0:00,3.62,3.54
20/03/2012 0:00,3.62,3.54
21/03/2012 0:00,3.63,3.54
22/03/2012 0:00,3.63,3.54
23/03/2012 0:00,3.63,3.54
26/03/2012 0:00,3.64,3.55
27/03/2012 0:00,3.65,3.55
28/03/2012 0:00,3.66,3.55
29/03/2012 0:00,3.66,3.55
30/03/2012 0:00,3.66,3.55
02/04/2012 0:00,3.66,3.55
03/04/2012 0:00,3.66,3.55
04/04/2012 0:00,3.65,3.55
05/04/2012 0:00,3.63,3.55
06/04/2012 0:00,3.62,3.55
09/04/2012 0:00,3.62,3.54
10/04/2012 0:00,3.61,3.54
11/04/2012 0:00,3.61,3.54
12/04/2012 0:00,3.6,3.54
13/04/2012 0:00,3.59,3.54
16/04/2012 0:00,3.59,3.54
17/04/2012 0:00,3.59,3.54
18/04/2012 0:00,3.59,3.54
19/04/2012 0:00,3.59,3.54
20/04/2012 0:00,3.59,3.54
23/04/2012 0:00,3.59,3.54
24/04/2012 0:00,3.58,3.54
25/04/2012 0:00,3.58,3.54
26/04/2012 0:00,3.58,3.54
27/04/2012 0:00,3.58,3.54
30/04/2012 0:00,3.58,3.54
01/05/2012 0:00,3.58,3.54
02/05/2012 0:00,3.57,3.54
03/05/2012 0:00,3.57,3.54
04/05/2012 0:00,3.57,3.54
07/05/2012 0:00,3.57,3.54
08/05/2012 0:00,3.57,3.54
09/05/2012 0:00,3.57,3.54
10/05/2012 0:00,3.57,3.54
11/05/2012 0:00,3.57,3.54
14/05/2012 0:00,3.57,3.54
15/05/2012 0:00,3.57,3.54
16/05/2012 0:00,3.57,3.54
17/05/2012 0:00,3.57,3.54
18/05/2012 0:00,3.57,3.54
21/05/2012 0:00,3.57,3.54
22/05/2012 0:00,3.57,3.54
23/05/2012 0:00,3.57,3.54
24/05/2012 0:00,3.57,3.54
25/05/2012 0:00,3.57,3.54
28/05/2012 0:00,3.57,3.54
29/05/2012 0:00,3.57,3.54
30/05/2012 0:00,3.57,3.54
31/05/2012 0:00,3.57,3.54
01/06/2012 0:00,3.57,3.54
04/06/2012 0:00,3.56,3.54
05/06/2012 0:00,3.56,3.54
06/06/2012 0:00,3.56,3.54
07/06/2012 0:00,3.55,3.54
08/06/2012 0:00,3.54,3.54
11/06/2012 0:00,3.53,3.54
12/06/2012 0:00,3.53,3.54
13/06/2012 0:00,3.53,3.54
14/06/2012 0:00,3.53,3.54
15/06/2012 0:00,3.53,3.54
18/06/2012 0:00,3.53,3.54
19/06/2012 0:00,3.53,3.54
20/06/2012 0:00,3.53,3.54
21/06/2012 0:00,3.53,3.54
22/06/2012 0:00,3.53,3.54
25/06/2012 0:00,3.53,3.54
26/06/2012 0:00,3.53,3.54
27/06/2012 0:00,3.53,3.54
28/06/2012 0:00,3.53,3.54
29/06/2012 0:00,3.53,3.54
02/07/2012 0:00,3.53,3.54
03/07/2012 0:00,3.53,3.54
04/07/2012 0:00,3.53,3.54
05/07/2012 0:00,3.53,3.54
06/07/2012 0:00,3.53,3.54
09/07/2012 0:00,3.53,3.54
10/07/2012 0:00,3.53,3.54
11/07/2012 0:00,3.53,3.54
12/07/2012 0:00,3.32,3.27
13/07/2012 0:00,3.3,3.25
16/07/2012 0:00,3.29,3.25
17/07/2012 0:00,3.28,3.24
18/07/2012 0:00,3.28,3.23
19/07/2012 0:00,3.27,3.22
20/07/2012 0:00,3.27,3.21
23/07/2012 0:00,3.26,3.2
24/07/2012 0:00,3.25,3.2
25/07/2012 0:00,3.24,3.19
26/07/2012 0:00,3.21,3.19
27/07/2012 0:00,3.2,3.2
30/07/2012 0:00,3.2,3.2
31/07/2012 0:00,3.2,3.2
01/08/2012 0:00,3.2,3.2
02/08/2012 0:00,3.2,3.2
03/08/2012 0:00,3.2,3.2
06/08/2012 0:00,3.19,3.2
07/08/2012 0:00,3.19,3.2
08/08/2012 0:00,3.18,3.2
09/08/2012 0:00,3.17,3.2
10/08/2012 0:00,3.17,3.2
13/08/2012 0:00,3.17,3.2
14/08/2012 0:00,3.17,3.2
15/08/2012 0:00,3.17,3.2
16/08/2012 0:00,3.17,3.21
17/08/2012 0:00,3.17,3.21
20/08/2012 0:00,3.17,3.21
21/08/2012 0:00,3.17,3.2
22/08/2012 0:00,3.17,3.19
23/08/2012 0:00,3.17,3.19
24/08/2012 0:00,3.17,3.19
27/08/2012 0:00,3.17,3.19
28/08/2012 0:00,3.17,3.18
29/08/2012 0:00,3.17,3.18
30/08/2012 0:00,3.17,3.17
31/08/2012 0:00,3.17,3.16
03/09/2012 0:00,3.17,3.16
04/09/2012 0:00,3.17,3.16
05/09/2012 0:00,3.17,3.16
06/09/2012 0:00,3.17,3.16
07/09/2012 0:00,3.17,3.16
10/09/2012 0:00,3.17,3.15
11/09/2012 0:00,3.17,3.15
12/09/2012 0:00,3.17,3.15
13/09/2012 0:00,3.17,3.15
14/09/2012 0:00,3.17,3.15
17/09/2012 0:00,3.17,3.15
18/09/2012 0:00,3.17,3.14
19/09/2012 0:00,3.17,3.13
20/09/2012 0:00,3.17,3.12
21/09/2012 0:00,3.17,3.12
24/09/2012 0:00,3.17,3.12
25/09/2012 0:00,3.17,3.11
26/09/2012 0:00,3.17,3.1
27/09/2012 0:00,3.17,3.1
28/09/2012 0:00,3.17,3.09
01/10/2012 0:00,3.17,3.09
02/10/2012 0:00,3.17,3.09
03/10/2012 0:00,3.17,3.09
04/10/2012 0:00,3.17,3.09
05/10/2012 0:00,3.17,3.09
08/10/2012 0:00,3.17,3.08
09/10/2012 0:00,3.16,3.08
10/10/2012 0:00,3.16,3.08
11/10/2012 0:00,2.98,2.9
12/10/2012 0:00,2.98,2.87
15/10/2012 0:00,2.97,2.87
16/10/2012 0:00,2.97,2.87
17/10/2012 0:00,2.96,2.87
18/10/2012 0:00,2.96,2.87
19/10/2012 0:00,2.96,2.87
22/10/2012 0:00,2.96,2.87
23/10/2012 0:00,2.96,2.86
24/10/2012 0:00,2.96,2.86
25/10/2012 0:00,2.96,2.85
26/10/2012 0:00,2.96,2.85
29/10/2012 0:00,2.96,2.85
30/10/2012 0:00,2.96,2.85
31/10/2012 0:00,2.96,2.85
01/11/2012 0:00,2.96,2.85
02/11/2012 0:00,2.96,2.85
05/11/2012 0:00,2.96,2.85
06/11/2012 0:00,2.96,2.85
07/11/2012 0:00,2.96,2.85
08/11/2012 0:00,2.96,2.85
09/11/2012 0:00,2.96,2.85
12/11/2012 0:00,2.96,2.85
13/11/2012 0:00,2.96,2.85
14/11/2012 0:00,2.96,2.85
15/11/2012 0:00,2.96,2.85
16/11/2012 0:00,2.96,2.85
19/11/2012 0:00,2.96,2.85
20/11/2012 0:00,2.96,2.85
21/11/2012 0:00,2.96,2.85
22/11/2012 0:00,2.96,2.85
23/11/2012 0:00,2.96,2.85
26/11/2012 0:00,2.96,2.85
27/11/2012 0:00,2.96,2.85
28/11/2012 0:00,2.96,2.85
29/11/2012 0:00,2.96,2.85
30/11/2012 0:00,2.96,2.85
03/12/2012 0:00,2.96,2.85
04/12/2012 0:00,2.96,2.85
05/12/2012 0:00,2.96,2.85
06/12/2012 0:00,2.96,2.85
07/12/2012 0:00,2.96,2.87
10/12/2012 0:00,2.96,2.88
11/12/2012 0:00,2.96,2.88
12/12/2012 0:00,2.96,2.89
13/12/2012 0:00,2.96,2.89
14/12/2012 0:00,2.96,2.89
17/12/2012 0:00,2.96,2.89
18/12/2012 0:00,2.96,2.89
19/12/2012 0:00,2.96,2.89
20/12/2012 0:00,2.97,2.89
21/12/2012 0:00,2.97,2.89
24/12/2012 0:00,2.97,2.89
25/12/2012 0:00,2.97,2.89
26/12/2012 0:00,2.97,2.89
27/12/2012 0:00,2.98,2.89
28/12/2012 0:00,2.98,2.89
31/12/2012 0:00,2.98,2.89
01/01/2013 0:00,2.98,2.89
02/01/2013 0:00,2.99,2.89
03/01/2013 0:00,2.99,2.88
04/01/2013 0:00,2.99,2.88
07/01/2013 0:00,2.98,2.87
08/01/2013 0:00,2.97,2.87
09/01/2013 0:00,2.96,2.87
10/01/2013 0:00,2.96,2.87
11/01/2013 0:00,2.95,2.85
14/01/2013 0:00,2.94,2.85
15/01/2013 0:00,2.94,2.85
16/01/2013 0:00,2.93,2.85
17/01/2013 0:00,2.92,2.85
18/01/2013 0:00,2.92,2.85
21/01/2013 0:00,2.91,2.85
22/01/2013 0:00,2.91,2.85
23/01/2013 0:00,2.9,2.85
24/01/2013 0:00,2.9,2.84
25/01/2013 0:00,2.9,2.84
28/01/2013 0:00,2.9,2.84
29/01/2013 0:00,2.9,2.84
30/01/2013 0:00,2.9,2.84
31/01/2013 0:00,2.89,2.84
01/02/2013 0:00,2.89,2.84
04/02/2013 0:00,2.89,2.84
05/02/2013 0:00,2.89,2.84
06/02/2013 0:00,2.89,2.84
07/02/2013 0:00,2.89,2.84
08/02/2013 0:00,2.89,2.84
11/02/2013 0:00,2.89,2.84
12/02/2013 0:00,2.89,2.84
13/02/2013 0:00,2.89,2.84
14/02/2013 0:00,2.88,2.83
15/02/2013 0:00,2.89,2.83
18/02/2013 0:00,2.89,2.83
19/02/2013 0:00,2.89,2.83
20/02/2013 0:00,2.89,2.83
21/02/2013 0:00,2.88,2.83
22/02/2013 0:00,2.88,2.83
25/02/2013 0:00,2.88,2.83
26/02/2013 0:00,2.88,2.82
27/02/2013 0:00,2.88,2.82
28/02/2013 0:00,2.88,2.82
01/03/2013 0:00,2.88,2.82
04/03/2013 0:00,2.88,2.82
05/03/2013 0:00,2.87,2.82
06/03/2013 0:00,2.87,2.82
07/03/2013 0:00,2.87,2.82
08/03/2013 0:00,2.87,2.82
11/03/2013 0:00,2.87,2.82
12/03/2013 0:00,2.87,2.81
13/03/2013 0:00,2.87,2.81
14/03/2013 0:00,2.87,2.81
15/03/2013 0:00,2.87,2.81
18/03/2013 0:00,2.86,2.81
19/03/2013 0:00,2.86,2.81
20/03/2013 0:00,2.86,2.81
21/03/2013 0:00,2.85,2.81
22/03/2013 0:00,2.85,2.81
25/03/2013 0:00,2.85,2.81
26/03/2013 0:00,2.85,2.81
27/03/2013 0:00,2.85,2.81
28/03/2013 0:00,2.84,2.81
29/03/2013 0:00,2.84,2.81
01/04/2013 0:00,2.84,2.81
02/04/2013 0:00,2.84,2.81
03/04/2013 0:00,2.84,2.8
04/04/2013 0:00,2.84,2.8
05/04/2013 0:00,2.84,2.8
08/04/2013 0:00,2.84,2.8
09/04/2013 0:00,2.84,2.8
10/04/2013 0:00,2.84,2.8
11/04/2013 0:00,2.84,2.79
12/04/2013 0:00,2.85,2.79
15/04/2013 0:00,2.85,2.79
16/04/2013 0:00,2.85,2.79
17/04/2013 0:00,2.85,2.79
18/04/2013 0:00,2.85,2.79
19/04/2013 0:00,2.85,2.79
22/04/2013 0:00,2.85,2.79
23/04/2013 0:00,2.85,2.79
24/04/2013 0:00,2.86,2.79
25/04/2013 0:00,2.87,2.78
26/04/2013 0:00,2.88,2.79
29/04/2013 0:00,2.88,2.8
30/04/2013 0:00,2.88,2.81
01/05/2013 0:00,2.88,2.81
02/05/2013 0:00,2.88,2.81
03/05/2013 0:00,2.88,2.81
06/05/2013 0:00,2.88,2.81
07/05/2013 0:00,2.87,2.81
08/05/2013 0:00,2.87,2.81
09/05/2013 0:00,2.77,2.69
10/05/2013 0:00,2.75,2.69
13/05/2013 0:00,2.74,2.69
14/05/2013 0:00,2.73,2.69
15/05/2013 0:00,2.73,2.69
16/05/2013 0:00,2.73,2.69
17/05/2013 0:00,2.73,2.69
20/05/2013 0:00,2.73,2.69
21/05/2013 0:00,2.73,2.69
22/05/2013 0:00,2.73,2.69
23/05/2013 0:00,2.73,2.69
24/05/2013 0:00,2.73,2.69
27/05/2013 0:00,2.73,2.69
28/05/2013 0:00,2.73,2.69
29/05/2013 0:00,2.73,2.69
30/05/2013 0:00,2.73,2.69
31/05/2013 0:00,2.73,2.69
03/06/2013 0:00,2.73,2.69
04/06/2013 0:00,2.73,2.69
05/06/2013 0:00,2.73,2.69
06/06/2013 0:00,2.73,2.69
07/06/2013 0:00,2.73,2.69
10/06/2013 0:00,2.73,2.69
11/06/2013 0:00,2.73,2.69
12/06/2013 0:00,2.73,2.69
13/06/2013 0:00,2.73,2.69
14/06/2013 0:00,2.73,2.69
17/06/2013 0:00,2.73,2.69
18/06/2013 0:00,2.72,2.69
19/06/2013 0:00,2.72,2.69
20/06/2013 0:00,2.73,2.69
21/06/2013 0:00,2.74,2.7
24/06/2013 0:00,2.74,2.69
25/06/2013 0:00,2.74,2.69
26/06/2013 0:00,2.74,2.69
27/06/2013 0:00,2.74,2.69
28/06/2013 0:00,2.74,2.69
01/07/2013 0:00,2.74,2.69
02/07/2013 0:00,2.74,2.69
03/07/2013 0:00,2.74,2.69
04/07/2013 0:00,2.74,2.69
05/07/2013 0:00,2.74,2.69
08/07/2013 0:00,2.74,2.69
09/07/2013 0:00,2.73,2.69
10/07/2013 0:00,2.73,2.69
11/07/2013 0:00,2.72,2.69
12/07/2013 0:00,2.72,2.69
15/07/2013 0:00,2.72,2.69
16/07/2013 0:00,2.71,2.69
17/07/2013 0:00,2.71,2.69
18/07/2013 0:00,2.7,2.69
19/07/2013 0:00,2.7,2.67
22/07/2013 0:00,2.7,2.67
23/07/2013 0:00,2.7,2.67
24/07/2013 0:00,2.7,2.66
25/07/2013 0:00,2.7,2.66
26/07/2013 0:00,2.7,2.66
29/07/2013 0:00,2.69,2.66
30/07/2013 0:00,2.69,2.66
31/07/2013 0:00,2.69,2.66
01/08/2013 0:00,2.7,2.66
02/08/2013 0:00,2.7,2.66
05/08/2013 0:00,2.7,2.66
06/08/2013 0:00,2.7,2.66
07/08/2013 0:00,2.7,2.66
08/08/2013 0:00,2.7,2.66
09/08/2013 0:00,2.7,2.66
12/08/2013 0:00,2.7,2.66
13/08/2013 0:00,2.7,2.66
14/08/2013 0:00,2.7,2.66
15/08/2013 0:00,2.7,2.66
16/08/2013 0:00,2.7,2.66
19/08/2013 0:00,2.7,2.66
20/08/2013 0:00,2.7,2.66
21/08/2013 0:00,2.7,2.66
22/08/2013 0:00,2.7,2.66
23/08/2013 0:00,2.7,2.66
26/08/2013 0:00,2.7,2.66
27/08/2013 0:00,2.7,2.66
28/08/2013 0:00,2.7,2.66
29/08/2013 0:00,2.71,2.66
30/08/2013 0:00,2.71,2.66
02/09/2013 0:00,2.71,2.66
03/09/2013 0:00,2.71,2.66
04/09/2013 0:00,2.71,2.66
05/09/2013 0:00,2.71,2.66
06/09/2013 0:00,2.71,2.66
09/09/2013 0:00,2.71,2.66
10/09/2013 0:00,2.71,2.66
11/09/2013 0:00,2.71,2.66
12/09/2013 0:00,2.71,2.66
13/09/2013 0:00,2.71,2.66
16/09/2013 0:00,2.71,2.66
17/09/2013 0:00,2.71,2.66
18/09/2013 0:00,2.71,2.66
19/09/2013 0:00,2.71,2.66
20/09/2013 0:00,2.71,2.66
23/09/2013 0:00,2.71,2.66
24/09/2013 0:00,2.71,2.66
25/09/2013 0:00,2.71,2.66
26/09/2013 0:00,2.71,2.66
27/09/2013 0:00,2.71,2.66
30/09/2013 0:00,2.71,2.66
01/10/2013 0:00,2.71,2.66
02/10/2013 0:00,2.71,2.66
03/10/2013 0:00,2.71,2.66
04/10/2013 0:00,2.71,2.66
07/10/2013 0:00,2.71,2.66
08/10/2013 0:00,2.71,2.66
09/10/2013 0:00,2.71,2.66
10/10/2013 0:00,2.71,2.66
11/10/2013 0:00,2.71,2.66
14/10/2013 0:00,2.71,2.66
15/10/2013 0:00,2.71,2.66
16/10/2013 0:00,2.71,2.66
17/10/2013 0:00,2.71,2.66
18/10/2013 0:00,2.71,2.66
21/10/2013 0:00,2.71,2.66
22/10/2013 0:00,2.72,2.66
23/10/2013 0:00,2.72,2.66
24/10/2013 0:00,2.73,2.66
25/10/2013 0:00,2.73,2.66
28/10/2013 0:00,2.73,2.66
29/10/2013 0:00,2.74,2.65
30/10/2013 0:00,2.74,2.65
31/10/2013 0:00,2.74,2.65
01/11/2013 0:00,2.74,2.65
04/11/2013 0:00,2.74,2.65
05/11/2013 0:00,2.74,2.65
06/11/2013 0:00,2.75,2.65
07/11/2013 0:00,2.75,2.65
08/11/2013 0:00,2.75,2.65
11/11/2013 0:00,2.75,2.65
12/11/2013 0:00,2.75,2.65
13/11/2013 0:00,2.75,2.65
14/11/2013 0:00,2.76,2.65
15/11/2013 0:00,2.76,2.65
18/11/2013 0:00,2.77,2.65
19/11/2013 0:00,2.77,2.65
20/11/2013 0:00,2.77,2.65
21/11/2013 0:00,2.77,2.65
22/11/2013 0:00,2.77,2.65
25/11/2013 0:00,2.77,2.65
26/11/2013 0:00,2.77,2.65
27/11/2013 0:00,2.77,2.65
28/11/2013 0:00,2.77,2.65
29/11/2013 0:00,2.77,2.65
02/12/2013 0:00,2.77,2.65
03/12/2013 0:00,2.77,2.65
04/12/2013 0:00,2.77,2.65
05/12/2013 0:00,2.77,2.65
06/12/2013 0:00,2.77,2.65
09/12/2013 0:00,2.77,2.65
10/12/2013 0:00,2.77,2.65
11/12/2013 0:00,2.77,2.65
12/12/2013 0:00,2.77,2.65
13/12/2013 0:00,2.77,2.65
16/12/2013 0:00,2.78,2.65
17/12/2013 0:00,2.78,2.65
18/12/2013 0:00,2.8,2.65
19/12/2013 0:00,2.8,2.65
20/12/2013 0:00,2.81,2.65
23/12/2013 0:00,2.82,2.65
24/12/2013 0:00,2.82,2.65
25/12/2013 0:00,2.82,2.65
26/12/2013 0:00,2.82,2.65
27/12/2013 0:00,2.86,2.65
30/12/2013 0:00,2.87,2.66
31/12/2013 0:00,2.88,2.66
01/01/2014 0:00,2.88,2.66
02/01/2014 0:00,2.9,2.66
03/01/2014 0:00,2.9,2.66
06/01/2014 0:00,2.87,2.66
07/01/2014 0:00,2.84,2.66
08/01/2014 0:00,2.82,2.66
09/01/2014 0:00,2.81,2.65
10/01/2014 0:00,2.81,2.65
13/01/2014 0:00,2.8,2.65
14/01/2014 0:00,2.79,2.65
15/01/2014 0:00,2.79,2.65
16/01/2014 0:00,2.79,2.65
17/01/2014 0:00,2.79,2.65
20/01/2014 0:00,2.79,2.65
21/01/2014 0:00,2.79,2.65
22/01/2014 0:00,2.79,2.65
23/01/2014 0:00,2.79,2.65
24/01/2014 0:00,2.8,2.65
27/01/2014 0:00,2.8,2.65
28/01/2014 0:00,2.81,2.65
29/01/2014 0:00,2.81,2.65
30/01/2014 0:00,2.81,2.65
31/01/2014 0:00,2.81,2.65
03/02/2014 0:00,2.81,2.65
04/02/2014 0:00,2.8,2.65
05/02/2014 0:00,2.79,2.65
06/02/2014 0:00,2.79,2.65
07/02/2014 0:00,2.78,2.65
10/02/2014 0:00,2.78,2.65
11/02/2014 0:00,2.77,2.65
12/02/2014 0:00,2.76,2.65
13/02/2014 0:00,2.76,2.65
14/02/2014 0:00,2.75,2.65
17/02/2014 0:00,2.75,2.65
18/02/2014 0:00,2.75,2.65
19/02/2014 0:00,2.74,2.65
